yof_06136_01971716735	Ọmọ ẹlẹ́pà ti ń sá lọ.
yof_07049_01031676807	Ẹ fún mi ní àsìkò díẹ̀ síi.
yof_03349_01217089714	Ọjà Ọba jẹ́ èyí tí à ń ná ní ọrọọrún.
yof_09334_01579397657	Ǹjẹ́ o mọ̀ pé ó ti ṣẹ́ oyún yẹn.
yof_03349_01668857659	Àpékẹ́ ti bá mi j’íṣẹ́ fún màmá.
yof_07505_01517896411	Ọmọ ìya ológì lókè Mẹ̀sàán ni mí.
yof_07505_00817036781	Àfá ń pè’run láago márùún.
yof_01208_00476721027	Bàtà mi dà? Níbo lo kó wọn sí?
yof_07508_01112119326	Àwọn Akẹ́kọ̀ọ́ ò ní aṣojú mó ní ilé-ẹ̀kọ́ gíga.
yof_09334_01740680086	Ta lo yí ẹ̀rọ amúlétutu sókè?
yof_07049_00326736690	Àrẹ̀mú ló ṣíṣẹ́ náà, ó sì ṣe dáadáa.
yof_07049_00400744683	Májìyàgbé, tìẹ ò ní gbé n’ílé ọkọ.
yof_03349_02073147689	Àyìnlá ní Kúnlé fẹ́ràn obìnrin, ṣé ọkùnrin ni kó wá fẹ́ràn ni?
yof_06136_01988102429	[external] Èmi àti ẹ̀ jà kúrò ni ṣùgbọ́n a ti yanjú ọ̀rọ̀ náà báyìí.
yof_03034_01406706309	Ìwé mímọ́ kún fọ́nfọ́n fún ọgbọ́n àti òye.
yof_03034_00520981556	Ṣé mo jọ òmùgọ̀ ni?
yof_07508_02109019112	Àwọn ìjọba ni wọ́n gbẹ́ ibi ìpọnmi náà.
yof_04310_01628283664	Wọ́n ti gbée lọ sí Ibojì.
yof_02484_02120824187	A sọ fún-un, ṣùgbọ́n kò gbó.
yof_03349_02044174158	Mo rí pẹ́pẹ́yẹ tí ọmọ mẹ́sàn-án wà lẹ́yìn rẹ̀.
yof_07049_00915835146	Àńjọláolúwa lorúkọ àmútọ̀runwá rẹ.
yof_02121_01436186058	Àwọn Túnjí ti pààrọ̀ ẹ̀rọ amóhùnmáwòrán wọn.
yof_02436_01553848354	Mo nífẹ̀ẹ́ ẹyin ojú rẹ.
yof_03349_01620641530	Olú Owólabí ló ko Ìwé ìtàn-àròsọ Ìjà Ọ̀rẹ̀.
yof_07505_01679855606	Ọjọ́ ìbí mi ń bọ̀ lọ́nà.
yof_08421_02115996752	Olú sùn fọnfọn lọ́run.
yof_07505_01021979323	Orúkọ Yorùbá jẹ́ àkàìmọye.
yof_07508_00503101746	Àdákọ ni gbogbo wọ́n ṣe.
yof_02121_01178327964	Kò kúkú sírú ọlọ́run, Ọba tí kò ṣeé pè lẹ́jọ́.
yof_05223_00573679356	Mo nílò olùkọ́ Yorùbá fún ọmọ mi.
yof_07049_00939517829	Ohùn dídùn ni wọ́n fi ń kífá.
yof_02484_01947347844	Níkẹ gbé ọmi sí Àdèyí lẹ́nu.
yof_02436_01958727316	Àwọn arẹwà obìnrin pọ̀ nílùú.
yof_07505_00294960765	Apá Káróunwí ti kán.
yof_09697_01666849818	Àwọn ẹgbẹ̀ agbábọ́ọ̀lù Nìjíríà ní àfojúsùn láti gba ife ẹ̀yẹ ti ilẹ̀ aláwọ̀ dúdú tó ń lọ lọ́wọ́.
yof_00610_01102417881	Èní ni màmá Kọ́ládé yóò fi ilé ìwòsàn sílẹ̀.
yof_02121_00427135576	Fìlà náà dára lórí rẹ̀.
yof_05223_00638657519	Bá mi gbá ilẹ̀ sí Bariga.
yof_07508_00460244025	Ọ̀pọ̀ akẹ́kọ̀ọ́ ní ilé ìwé náà ló mọ̀wé.
yof_03034_00362824215	Mo máa ń lérò pé Bélò ní ọpọlọ ni o, àṣé orí rẹ̀ ò pé rárá.
yof_04310_00272647249	Ṣé kò f’ara pa púpọ̀?
yof_03034_00977433668	Ẹfun ni wọ́n fi ń kọ’ṣẹ́ s’ójúu pátákó.
yof_03349_00699991876	Ìrẹsì àti ẹ̀wà ni oúnjẹ tí mo fẹ́ràn jù.
yof_00295_01897997380	Wọ́n ti da ìdọ̀tí sọ́nà lẹ́ẹ̀kansíi.
yof_06136_00175208137	Oògùn abẹnu gọ̀ǹgọ̀ ni wọ́n ń pèé.
yof_07508_00817136852	Kí la fẹ́ gbà nínú ìjà.
yof_04310_01265456913	Ta ló gbé ọmọ jù sórí àkìtàn?
yof_03034_01217469750	[snap] Aṣọ ìbora wọn dà ná; níbo ni wọ́n fi sí?
yof_08784_00754090942	Èyí ni ọmọ tí mo sọ fún ẹ ní ìjẹẹ̀ta wípé ó ní ìka mẹ́fà.
yof_02121_01888276578	Kí ló dé tí àga yí fi dọ̀tí tó báyìí?
yof_02121_00222177423	Àdògán náà wà ní ẹ̀yìnkùlé.
yof_02121_00367675809	Ọládèjọ kú ikú akin.
yof_00610_01355595385	Àwọn ọsàn náà ti pọ́n.
yof_07505_00302207587	Ẹ̀yin ni atọ́kùn ètò náà, àbí?
yof_03397_01919220752	Wọ́n wà níyẹ̀wù àgbà.
yof_07508_00547664695	Ọmọ náà fẹ́ràn eré àgbéléwo bíi ẹlẹ́dàá ni.
yof_01208_01430688171	Ta ni á kó àjọ ní oṣù tó ń bọ̀.
yof_00295_00988402403	Àwọn ìjọba ti ń da ọ̀dà sí títì ìlú wa.
yof_06136_00913564539	Dàásíkí ni dókítà Ọládìjì wọ̀.
yof_09697_00792170841	Sé o sì lè bímọ sá?
yof_01208_01634241562	Fásúre jẹ́ ògbóǹtarìgì oníṣègùn ní agbègbè yìí.
yof_07049_00834063085	Ó nífẹ láti máa mú ajá rẹ̀ kiri.
yof_05223_00570210136	Ọmọ náà gbé orí mi sí àyà rẹ.
yof_03349_00922269821	Àt’àná ni mo ti ń sùn.
yof_02436_01466352800	Àwọn kan sọ pé mi ò mọ oúnjẹ sè.
yof_07505_01010344544	Ẹsítétì náà rẹwà púpọ̀.
yof_03349_00403845633	Bẹ́ẹ̀ la rí àwọn mìíràn tí ara wọ́n balẹ̀.
yof_09697_01448984055	Ìjọba ti ní kí wọ́n ti ilé náà pa nítori wàhálà tó ń ṣẹlẹ̀ lọ́wọ́.
yof_00295_00564596981	Ìyálẹ̀ta la wà báyìí.
yof_03397_00693722552	Ọ̀rọ̀ tí mo gbó já mi láyà púpọ̀.
yof_02436_01955603978	Ọmọ mi ti wà ní ìpele kẹrin ní ilé ìwé gíga, kí a tó rí oṣù mélo kan si, yóò ṣetán.
yof_02121_01113475613	Arẹ́gbẹ́ṣọlá ti di ògbóǹtarìgì ọ̀ta nínú ayò ọlọ́pọ́n títa ò.
yof_07049_02109086861	Ganíyá fẹ́ràn kí ó ma tọ́jà kiri.
yof_08784_00238781117	Ìwọ-oòrùn Gúsù orílẹ̀-èdè Faransé.
yof_08421_01351600590	Òwúrọ̀ kùtù hàì ni ìyá wọn máa ń gbọ́jà fún àwọn méjèèjì.
yof_07505_00043653156	Ó fẹ́ dì mọ́ọ lát’ẹ̀yìn.
yof_04310_00641107401	Ibi tí wọ́n bá fi mí sí ni mo máa ń ṣọ́.
yof_01208_00434121672	Ṣé iṣẹ́ lo fẹ́ kọ́ àbí ìwé lo fẹ́ kà?
yof_07049_01266389373	Wọ́n ti mú iná lọ kí n tó jí.
yof_00295_01567518085	Bàbá mi sọ ìtàn ìlú wa fún mi, pé láti Ìkọ̀tún la ti wá tẹ̀dó sí Ìrẹ́pọ̀ọ́dùn.
yof_08421_01278137276	Àgbélébú mi ni mo gbé rù lọ́wọ́lọ́wọ́.
yof_00295_01577870447	Ọmọ yìí ò kí ń gbọ́ràn ṣá.
yof_03349_00345672879	Ẹlẹ́hàá ni Ìyàwó  Àlàhájì.
yof_02484_00968759546	Ẹ fi ṣàkì mẹ́ta sórí ìrẹsì àkọ́kọ́.
yof_02121_00860975150	Ọjọ́ àbámẹ́ta nìkan ni mo máa ma lọ sí ibiiṣẹ́.
yof_06136_00908691223	Wọ́n ńi ẹgbẹ́ òṣèlú alátakò ló wọlé ní ìjọba ìbílẹ̀ Kájọlà.
yof_07505_01004952572	Ọmọ bùjẹbùdànù l’Àrẹ̀mú.
yof_09697_00259351097	Mi ò ní ìdáhùn sí ìbéérè náà.
yof_03397_00067643311	Ìgbéraga kò dára rárá.
yof_03397_00804328212	Isiah àti Arógunyò ń fẹ́ obìnrin kannáà.
yof_08421_00892616823	Ṣé wàá jẹ ìrẹsì àt’ẹ̀wà?
yof_02484_00421934951	Mo ti yọ iṣẹ́ Kòfẹ́sọ̀ dànù.
yof_01208_00819770869	Nígbà kan rí, ó ní’fẹ̀ẹ́ Bọ́lá.
yof_06136_01151773106	Jẹ́ ki mọ̀ mọ tí ó bá ti ń lọ sí ilé yin.
yof_07049_00159882110	Ẹ gba Jésù s’ayé yín.
yof_03397_00093092142	Ṣé o ti rí abọ́ ẹlẹ́ta rí?
yof_03034_00397823787	Àwọn olè ja ilé ìfowópamọ́ náà.
yof_06136_01956124024	Túndé ní ìfẹ sí àti máa fi ẹ̀wà jẹ ọ̀gọ̀dẹ̀.
yof_08421_00679894713	Wọ́n pa ọmọ yín lẹ́kún.
yof_00295_01771440187	Fájídé ò ní ọpọlọ bó tilẹ̀ wù kó kéré mọ.
yof_03034_02024877653	Ọ̀dájú ọmọ pátá gbáà ni.
yof_03349_01468949885	Àwọn mìíràn ri obìrin gẹ́gẹ́ bí ẹ̀dá tó nífẹ sí ohun ọ̀fẹ́.
yof_02121_00760901890	Ó ní ìmọ̀ púpọ́ ní ọpọlọ.
yof_04310_00506487301	Ìyàwó rẹ ní owó jùú lọ.
yof_00295_01184665114	Àwọn kọ́ọ̀sì yíì dára gan o.
yof_08784_00636772066	Ṣẹ̀ṣẹ̀ ni inú mi ń dùn.
yof_02121_02128826686	Ó wọ aṣọ kannáà tó wọ̀ lọ́sàn ijọ́ tó kọ́kọ́ kànlẹ̀kùun ẹ.
yof_03397_01827060981	Bàbá kan wà tó sọ fún egúngún pé kí ó jíṣẹ́ fún ọmọ òun pé kó fi àgùtàn rúbọ.
yof_07049_01290018931	Mo gbọ́ ìròyìn àwọn ọmọ ìyá méjì tí wọ́n fi ara wọn ṣe ògùn owó.
yof_06136_00517965312	Kí lẹ fẹ́ kọ, ṣé kí n bá ẹ kọọ́.
yof_07508_01863905447	Èdè Yorùbá dùn-ún sọ.
yof_01208_02047885288	Láti jẹ́ ọkùnrin, iṣẹ́ ńlá ni.
yof_06136_00566491540	Owó tó san ti pé.
yof_06136_00877626961	Gángan ni ọ̀rọ̀ ilé ayé, bí ó ti kọjú sẹ́nìkan, ẹ̀yìn ló kọ sẹlòmíràn.
yof_07505_00441090939	Mo fẹ́ ra àgbàdo.
yof_09334_01107654466	A fẹ́ lọ dá aṣọ náà padà sí ilé aránṣọ.
yof_03397_00760492847	Ọ̀pọ̀ ènìyàn ni mi ò kí bá sọ̀rọ̀ mọ́.
yof_02121_00226977851	Ojú ò ní tìyín lágbára ọlọ́run.
yof_08784_00484289260	Dáníẹ̀lì wọ bàtà dùbúlẹ̀.
yof_05223_01758594289	Ó dàbí ẹni pé àgùntàn Bísí sanra ju ti Bọ́lá lọ.
yof_03397_01408050296	Ejò náà gbé ẹran mì.
yof_02484_01008603985	Díẹ̀ ni tìẹ níbẹ̀, Abíkẹ́, ọmọ Monífádé, ara ìsokùn.
yof_00295_00427144639	Yọ ipin ojú ẹ kí o tó máa wo ti ẹlòmíràn.
yof_07049_01355198658	Oògùn ni wọ́n tà lọ́jà.
yof_02121_01272650038	Òkú kò le yin Olúwa.
yof_00295_01180575643	A rí erinmi ní Ìjẹ̀bú nínu igbó.
yof_02436_00554684236	Ẹnu-Ọwá la ti ń d’ádé.
yof_05223_00893102907	Ọ̀rẹ́ pàtàkì ni èmi àti ẹ̀gbọ́n bàbá e nígbà tó wà láyé.
yof_03349_01301743291	Ẹyin tútù ló wà.
yof_03034_01539186019	Ẹgbọ́n rẹ̀ ni ó rẹ̀ẹ́ lẹ́kún.
yof_08421_01351103764	Ọmọ iṣẹ́ méjì ló wà ní ibi iṣẹ́ yín.
yof_00610_01331462627	Ó tó gẹ́ẹ́ báyìí.
yof_09697_00660206593	Kókó àti àkàrà la fẹ́ jẹ lónìí.
yof_05223_01568584354	Àwọn ènìyàn kìí sábà fi ààrò dáná mọ́.
yof_00610_00486687322	Mo nífẹ̀ẹ́ láti máa jẹ edé.
yof_00295_00154186764	Ilé-iṣẹ́ agbóhùnsáfẹ́fẹ́ kan ní Jákànde ni ó fi ọ̀rọ̀ náà lọ̀.
yof_00610_00338451578	Yorùbá gbàgbọ́ pé àbíkú ọmọ́ wà lóríta mẹ́ta.
yof_08421_01771922192	Mary Slessor ló dáwọ́ kí a máa pa ìbejì dúró ní orílẹ̀-èdè Nàìjíríà.
yof_06136_01029156035	Mo nífẹ́ sí àwọn orin Lágbájá.
yof_07508_01634236773	Mẹ́ta ni àwọn òṣèrè Ìjẹ̀ṣa tó ń gbé ìlú yìí.
yof_06136_01712627096	Ẹní fẹ́ pẹ́ láyé, ṣé ojú rẹ̀ ò ní rí ibi?
yof_06136_00276239440	Ẹ wòó bó ṣe da ẹnú sílẹ̀.
yof_03397_01227075578	Aríṣekọ́lá ṣe dada nínú ìdánwò.
yof_09334_01533109059	Ìjá bẹ́ sílẹ̀.
yof_07049_02038390680	Àwọn ilé Èkó máa ń rí wọ́gọwọ̀gọ.
yof_02436_01190510905	Bàbá yẹn kìí gbọ́ràn, àfi’ìgbà tó bá súu.
yof_08421_02135494867	Ọ̀rọ̀ kátikàti wo lò ń sọ gan ná.
yof_08421_01273029204	Àwẹ̀ìwẹ̀tán ni omi ọ̀sà.
yof_06136_01430869154	Máa tọ́jú mi, Jèhóvà ńlá.
yof_07505_00702744514	Ọmọ náà fẹ́ràn láti ma wò mí.
yof_02436_02039092927	Àmọ̀jù ní ń b’ẹ́kùn sàáré jẹ́.
yof_07505_00761596969	Irú irun wo lo wá gé sórí báyi?
yof_03349_00908784246	Ọ̀lẹ ni ọkùnrin náà.
yof_04310_00976803357	Ta ló ni pángolo?
yof_03397_00386441079	Ìlẹ̀kẹ̀ mẹ́ta ló wà lọ́run Ọba.
yof_00295_00161816699	Ìfẹ́lódùn lorúkọ ẹgbẹ́ náà.
yof_03034_02033899438	Ọ̀dájú n'ikú, bó ṣe ń pa lọ́tùn-ún ló ń pa lósì.
yof_07508_00903578071	Ojọ́ mẹ́wa ni ó kù kí a kásẹ̀ gbogbo ètò nílẹ̀.
yof_07049_01386967596	Bàbá àti ìyá mi ló fún mi lówó tí mo ná.
yof_00295_00708065118	Mo júbà àwọn tó layé, àwọn tọ́ ti wà k’áwa tó dé.
yof_02484_00832296930	Ìwọ náà ti délẹ̀ yí, omí ti ta síi díẹ̀.
yof_00295_01428115987	Kí lò ń jẹ tó dà bí aràn yí?
yof_00610_01386277363	Adésuà mọ bí yóò ṣe bá wa mú orí rẹ̀ wá’lẹ̀.
yof_00295_01356537233	Ọmọ yẹn ní ẹwà.
yof_07505_00008820380	Kí ló dé tí irọ́ rẹ pọ̀ tó báyìí?
yof_09334_01502821399	Lára ìlú tó wà ní ẹkùn Ìlà-Oòrùn Àríwá ni Adamawa àti Bauchi.
yof_07049_01597535678	Wọ́n rí àjẹ́ kan l’ọ́san gangan n’íbàdàn.
yof_00610_00150274400	Ti ilẹ̀kùn kí o bá mi ní ojú ọ̀nà.
yof_00610_01172005325	Àkọtọ́ òde òní yàtọ̀ sí ti àtijọ́.
yof_00295_00061502962	Sítẹ́là ní ebi ń pa òun.
yof_03349_01977905254	Ògúnlàjà fẹ́ran kí àwon èèyàn ma sa òun.
yof_09697_01853091173	Akọ̀wé bàbá mi máa ń dá sí àwọn ẹjọ́ tí kò kàn-án.
yof_05223_02067421566	Àjàlá òun Àyìnlá ti ń ṣe ọ̀rẹ́ láti ìgbà kékeré wọn, inú agbolé kan ni wọ́n bí wọn sí.
yof_02484_01688731934	Orí ibùsùn yìí ni gbogbo ìṣẹ̀lẹ̀ yìí ti ṣẹlẹ̀.
yof_02121_00254942458	Akíntóyè ni àbígbẹ̀yìn màmá rẹ.
yof_08421_00434188710	Ipele àkọ́kọ́ ní fásitì ni mo ti pàdé ìyàwó mi.
yof_02484_00211914099	Màá ṣe iṣẹ́ náà nítorí ó dá lé orí àwọn ìwé Fágúnwà.
yof_02121_01204042551	Ẹ̀yìn ilẹ̀kùn ni a máa ń kó ìgbálẹ̀ àti ìkólẹ̀ sí.
yof_07508_00473598921	Òpó iná náà ti wó lulẹ̀.
yof_07508_02094450877	Wọ́n lọ ra ìrèké.
yof_06136_02120628850	A fẹ́ lọ ra omi ní ọjà Baṣọ̀run.
yof_03349_00019721518	Aṣọ ńlá ni ọbá máa ń wọ̀ lọ sí jímọ̀.
yof_02121_01525575070	Bọ̀dá mi yóò mú mi lọ sí ìlú òyìnbó nígbà tó bá ń padà lọ.
yof_01208_01686148829	Fi sí àarín ọkọ̀ yẹn.
yof_03397_02027479857	Yẹtí mẹ́ta ni wọ́n ṣẹ̀ṣẹ̀ rà fuń-un.
yof_02121_01194119411	Mo rí nǹkan tó jọ bẹ́ẹ̀.
yof_02436_00255535432	Ó ṣe pàtàkì láti mọ̀ pé gbogbo ohun tí Ifá sọ yìí ni wọn yó kọ sílẹ̀.
yof_01208_02088685648	Àwọn ọ̀rẹ́ Adéṣẹwà ń jowú rẹ̀ nítorí ẹni tó ń fẹ́ nísìyí ní owó púpọ̀.
yof_03034_00961577784	Ilé olókè mẹ́rin ni wọ́n kọ́.
yof_02121_01404748562	Ṣé o ti gbọ́ nípa owó tí wọ́n ní ka fi ránsẹ́?
yof_07049_00801845713	Ohun ọmọ náà dùn.
yof_00610_01355408107	Láti ojú fèrèsé ni mo ti ń rí gbogbo ohun tí wọ́n ń ṣe.
yof_00295_00635387478	Ọlọ́run má jẹ́ a rí ìjà omi.
yof_02121_00914096642	Ọjọ́ ọdún ni a bí Abíọ́dún.
yof_09697_00498508152	Atọ́batẹ́lẹ̀ ra ọ̀gẹ̀dẹ̀ wá.
yof_04310_02045852950	Bàbá mi ní ọ̀rọ̀ kán wà tí òun fẹ́ bá mi sọ.
yof_02436_01238637818	Ta ló lágbára jù nínú iwin àti egbére.
yof_00610_01503756926	Ètò ẹ̀kọ́ alákọbẹ̀rẹ̀ ṣe pàtàkì.
yof_07508_01766218068	Ẹ ò ká aṣọ wọ’lé kí òjò tó bẹ̀rẹ̀.
yof_07505_00062924003	Àwọn bàbá bàba mi ló tẹ ìlé yi dó.
yof_05223_02044544241	Ilé rere ni wọ́n ti wá.
yof_02121_00215059350	Oyín ta á, ó sì sá lọ.
yof_07505_00348278570	Kò fẹ́ kí á ṣeré ìfẹ́.
yof_08784_00327138730	Kò ní mú ọgbọ́n wá tí a ò bá dá owó tó kù padà.
yof_06136_01392507828	Wákàtí kan ni mo fún ẹ láti dé ibí.
yof_03397_01034461155	Ẹ̀sìn òkèrè ni ẹ̀sin Krìstẹ́nì.
yof_01208_01944365489	Ọ̀rẹ́ mi àtàtà, kí lo fẹ́ kí n fún ẹ jẹ.
yof_02436_01458271441	Ara ò ní ni wá o.
yof_03034_01446696064	Ìdọ̀tí ti pọ̀ jù l’Ékòó.
yof_00610_02042447831	Alágídí èyàn ni Odùújókòó.
yof_07049_00313558137	Wá bá mi re èékán mi.
yof_05223_01159658335	Onímọ̀ ìṣègùn ni ọmọ mí sọ pé òun fẹ́ fẹ́.
yof_02484_01739384373	Ọpọlọ ọmọ yẹn dà bíi ti Dámilọ́lá.
yof_07049_02051094706	Ẹni rere ni alábàágbé mi ti mo sọ fún ẹ nípa ẹ̀.
yof_02121_00227440284	Mo ti fi àtẹ̀jíṣẹ́ ránṣẹ́ sí alága lórí ọ̀rọ̀ owó orí tí a fẹ́ san.
yof_09334_00069505935	Ǹjẹ́ o ti dé olú ìlú orílẹ̀-èdè rẹ rí?
yof_07508_00190659622	Bí bàbá bá ń rìnrìn àjò, kí wọ́n má gbé àtùpà dání.
yof_00295_00069502356	Ẹ rora sáré l’ójú ọ̀nà.
yof_03034_00459752949	Bọ̀dá Táyé ti lọ sí Mecca ní ọdún tó kọjá.
yof_08784_00256254723	Ẹsẹ̀ ń ro ó púpọ̀.
yof_02121_01026302017	Oríṣi bàtà méje ni màmá mi ńi.
yof_03034_00992189887	Aláǹgbá sáwo inú ògiri lọ.
yof_09697_01145041809	Ọlọ́run má jẹ ká r’ógun àìsàn.
yof_00295_01840727886	Mo ṣàkíyèsí  wípé ọmọ náà ní ìgbéraga.
yof_06136_01738843337	Olámìdé ti gbé àtẹ wàhálà rẹ̀ dé.
yof_03034_01556118428	Wọ́n ń fá irun ara òkú náà.
yof_08421_01334384825	Ijọ́ ìgbéyàwó mi, ẹ ó ríran wò.
yof_08421_01304470463	Àwọn ọlọ́jà ò tíì dé.
yof_05223_01368956376	Akínwùnmí fẹ́ kọ́ bí wọ́n ṣe ń ka ewì.
yof_08421_01717037074	Òru ni àwọn àjẹ́ máa ń ṣe ìpàdé.
yof_00610_01174380407	Ìmọ̀ràn náà dára, a ó múu lò.
yof_00295_01510746009	Ibà ló ń ṣe é látàárọ̀.
yof_05223_01388550871	Orí páànù ni wón sá ẹran oníyọ̀ sí.
yof_03349_01041962042	Aṣọ tí ìyàwó rẹ wọ̀ gbayì, ó gbẹ̀yẹ.
yof_06136_00634072030	Àkàrà àti Ògì òyìnbó ni ìyàwó mi sè l’ówurọ̀ àná.
yof_04310_00813235591	Màmá àgbà sọ fún Lájídé pé kó lọ gba àródan wá.
yof_03034_00249866285	Ó ti jí ẹran jẹ nínú ìṣasùn.
yof_05223_01594866710	Iṣẹ́ àmúrelé tí ọ̀jọ̀gbọ́n Ajíbóyè fún wa le gidi gan o.
yof_03349_00713908097	Ọmọ ló kù ta ǹ tọ́rọ́ fún wọn.
yof_02121_02033924178	Ẹyin mẹ́fa ni kí wọ́n dín fún gbogbo yín.
yof_06136_00016098074	ọkọ̀ àlùbọ́sà ni mo rà.
yof_03349_01417324168	Mo máa lọ sí Àbújá ní oṣù kẹ̀sàán.
yof_08421_00139493817	Ẹ̀gún gún ọmọ náà lẹ́sẹ̀.
yof_04310_01328630448	Wọ́n sá eré àsápájúdé.
yof_08421_01661644540	Ẹyẹ abàmì ni ẹyẹ igún.
yof_07508_01764551702	Baba ńlá ìyà ni won ìbá jẹ tí m bá rí wọn mú.
yof_08784_00479110965	Báǹkì wo lò ń lò ná?
yof_08421_00650421505	Ta ló fi omi tí mo pọn wẹ̀.
yof_05223_01772150238	Ǹjẹ́ ó dára kí a pa iṣẹ́ jẹ bí?
yof_07049_01719560442	Oò kígbe l’óhùn rárá.
yof_06136_00206021326	Iṣẹ́ tó dára ni iṣẹ́ ìmọ̀ ẹ̀dá èdè.
yof_03397_00461398457	Inú mí dùn lóríi bí àwọn elére ìdárayá náà ṣe fakọ́yọ lórí pápá ìṣeré.
yof_07505_00373776736	O jọ ẹni tí yóò ní ẹ̀mí gígùn.
yof_09697_00116176110	Iṣẹ́ alágbẹ̀dẹ ni bàbá mi yàn láàyò.
yof_03349_01469603012	Ọmọ náà dọ̀tí bí ẹlẹ́dẹ̀ igàn.
yof_07508_02036500710	Ilé-ifẹ̀ wà ní ìpínlẹ̀ Ọ̀ṣun.
yof_09334_01757345148	Àìsàn èjè  ríru ló ṣekú pa olóyè.
yof_07049_00279339129	Gbogbo ara ni mo fi ń kí ẹ.
yof_09334_01138564937	Gbogbo àwọn ọ̀dọ́ ló fẹ́ sá kúrò l’órílẹ̀-èdè yìí.
yof_07505_01938142382	A ò ní gbà, ó ti hàn pé ẹ ti pàdé ọrẹ́ yín lọ́nà.
yof_09697_01599872597	Bí àwọn dókítà mìíràn ṣe máa ń bá’ni sọ̀rọ̀ kò daá rárá.
yof_07049_01352344402	Mo ya ìwé náà sí méjì nítorí inú bí mi gidigidi.
yof_06136_00605241039	Orí òkè náà ga gidi gan.
yof_08421_00320059067	Ilé ìjọsìn wa ni tósìn ti kọ́ dúrúu titẹ̀.
yof_00610_00719829330	Nígbà wo lò ń padà lọ sí ìlú yín ná?
yof_09334_00442906698	Àwámárììdí ni Olódùmarè.
yof_03034_00385355112	Ìdí Àràbà ni Ìyálọ́jà ń gbé.
yof_02121_00560325872	Inú balùwẹ̀ yìí ṣe ń rùn báyi?
yof_07508_01708018951	Gbogbo ara ló ń wọ́ mi.
yof_03034_00758919241	Mo fẹ́ran ilé ìtura náà.
yof_07049_00975173110	Àwọn mìíràn gbàgbó pé bí èyàn ṣe ń d’àgbà síi ló ṣe jẹ́ kó l’óye síi.
yof_07505_00496759467	Iṣẹ́ ṣí pọ̀ nílẹ̀ táa fẹ́ ṣe.
yof_00295_00434743286	Abẹ́ àtíbàbà ni ìpàdé náà yó ti wáyé.
yof_07505_02074988661	Ọlámide a máa fi gbogbo ọ̀rọ̀ ṣàwàdà, àwàdà sì máa ń kóbáa nígbà mìíràn.
yof_03034_00893415284	Ẹran ọ̀sìn ni àgùntàn, ewúrẹ́, òbúkọ, ẹlẹ́dẹ̀ àti màálù.
yof_07508_00288539493	Ọbaléndé ni mo gbà lọ sí Àjáh.
yof_06136_01064555289	Òkuta tó bàá lórí ló mú kí ẹyín mẹ́ẹ̀ẹ́dógún fò yọ lẹ́nu rẹ̀.
yof_03397_01499237739	Ọlọ́run, ṣàánú fún wa lórí ọ̀rọ̀ tó wà nílẹ̀ yìí.
yof_02436_00656157829	Kan ilẹ̀kùn pẹ̀lú sùúrù.
yof_00610_00938306018	Gbé kọ́ọ́pù tí ó wà ní abẹ́ ibùsùn ẹ̀gbọ́n rẹ wá.
yof_08421_01035332534	Ìyàwó ilé tí ò mọ oúnjẹ sè, kí ni ka ti gbọ́?
yof_04310_01178816266	Ṣé o ti rí ilé kòkó ní Ìbàdàn rí?
yof_08784_01606463174	Nígbà tí ogún wọ ìlú, abẹ́ àpáta ni èmi àti àwọn mòlẹ́bí mi fara ṣoko sí.
yof_03397_01070230204	Ká má baà  jìyà la ṣe bí Májìyàgbé.
yof_02484_01440813087	Ibi tí mo fẹ́ yà sí pọ̀ gan.
yof_08784_00012858083	Ìbẹ́pẹ náà dùn púpọ̀.
yof_00610_01201524433	Orógbó náà gbó keke.
yof_05223_00707107553	Wọ́n ni ilé àwọn Jẹ̀lílì l’àwọn ń lò.
yof_06136_01773820677	Níjọ́ tí Herbert rí Monisọ́lá, kò lè gbójú kúrò lára rẹ̀; Ó fẹ́ẹ̀ lè ma játọ́ lẹ́nu.
yof_03034_02130000328	Túndé jẹ mí ní ẹgbẹ̀rún mẹ́wàá náírà.
yof_01208_01219855554	Kò sí bí igimú alágbàro ṣe gùn tó ẹni tó gbéṣẹ́ fún lọ̀gá.
yof_00610_00613091883	Kí Ajíjọlá wọlé kí á jọ ṣeré.
yof_05223_01782832065	Mo fẹ́ kúrò ní gbogbo sàkání tí wọ́n ti mọ̀ mí rí.
yof_02484_00426624340	Ìṣoore-olúwa ni orúkọ tí wọ́n fún ilé náà.
yof_00295_01192786224	Ẹ jẹ́ ká ṣeré nínú òjò.
yof_07508_00024816106	Ọgbà àjàrà ni ó yí ilé náà ká.
yof_07049_01950766461	Ẹ kú àṣekù ọdún.
yof_02121_01321903994	Ikú a sọ gbogbo ilé d’ahoro.
yof_07508_00761386400	[snap] Lọ já ewé efinrin wá.
yof_09334_01528222027	Yàrá àwọn Similólúwa tóbi gan.
yof_00610_01962497552	Ẹ̀rọ ìlọṣọ àwọn Bàba Péjú ti jó aṣọ Ìya Wálé.
yof_00610_00227986202	Àníyàn gidi ni ó fi kọ ìwé náà.
yof_02484_01006650717	Mo ti rí ìdí tí kò fi yẹ kí ó jẹ́ ọ̀rẹ́ mi ni.
yof_02121_00713271015	Láti mú ọjọ́ ni wàhálà.
yof_09697_01891290845	Ọ̀fẹ́ ni mo gba àwọn ike náà.
